cluster,latitude,longitude,aed_id,address,number,municipality,postal_code,province
18.0,50.85888,4.32571,9016309.0,,,,,
18.0,50.85569,4.33775,9016310.0,,,,,
18.0,50.86492,4.29401,9016311.0,,,,,
18.0,50.85838,4.31527,9016312.0,,,,,
18.0,50.86659,4.29852,9016313.0,,,,,
18.0,50.85889,4.3368,9016314.0,,,,,
18.0,50.86777,4.3151,9016315.0,,,,,
18.0,50.86954,4.29242,9016316.0,,,,,
18.0,50.86467,4.30549,9016317.0,,,,,
18.0,50.85434,4.32215,9016318.0,,,,,
18.0,50.86303,4.33532,9016319.0,,,,,
18.0,50.85457,4.33388,9016320.0,,,,,
18.0,50.87135,4.3116,9016321.0,,,,,
18.0,50.84912,4.32061,9016322.0,,,,,
18.0,50.85108,4.32549,9016323.0,,,,,
18.0,50.86942,4.32622,9016324.0,,,,,
18.0,50.85335,4.31831,9016325.0,,,,,
18.0,50.87613,4.3298,9016326.0,,,,,
18.0,50.86208,4.31034,9016327.0,,,,,
18.0,50.85449,4.31281,9016328.0,,,,,
18.0,50.87514,4.32522,9016329.0,,,,,
18.0,50.87006,4.33725,9016330.0,,,,,
18.0,50.87344,4.33616,9016331.0,,,,,
18.0,50.86624,4.30315,9016332.0,,,,,
18.0,50.86552,4.32723,9016333.0,,,,,
18.0,50.87259,4.3283,9016334.0,,,,,
18.0,50.86159,4.33834,9016335.0,,,,,
18.0,50.853403326,4.3389326118,9016336.0,,,,,
18.0,50.863196355,4.3215405515,9016337.0,,,,,
18.0,50.862689806,4.314126461,9016338.0,,,,,
18.0,50.847220984,4.3190002516,9016339.0,,,,,
18.0,50.866035842261134,4.340640232351649,9016340.0,,,,,
18.0,50.860757963865645,4.324230760014782,9016341.0,,,,,
18.0,50.871282156630286,4.319244191228541,9016342.0,,,,,
18.0,50.85564623633154,4.31784459673062,9016343.0,,,,,
18.0,50.86785439693973,4.319404064632798,9016344.0,,,,,
18.0,50.856867466952885,4.3335169438798955,9016345.0,,,,,
18.0,50.864655836042786,4.3165392713090585,9016346.0,,,,,
18.0,50.853408822294874,4.328599509415678,9016347.0,,,,,
18.0,50.86661231938405,4.308754550424064,9016348.0,,,,,
18.0,50.84999756845593,4.334322164710384,9016349.0,,,,,
18.0,50.86441832530174,4.298607208074904,9016350.0,,,,,
18.0,50.86913992218295,4.31286109626853,9016351.0,,,,,
18.0,50.87693345618802,4.323711027918795,9016352.0,,,,,
18.0,50.87669233440732,4.336526209827458,9016353.0,,,,,
18.0,50.862529305732885,4.3022411211219165,9016354.0,,,,,
18.0,50.85983279725338,4.302339351588739,9016355.0,,,,,
18.0,50.86738892078792,4.325382935579636,9016356.0,,,,,
18.0,50.864698310252365,4.324349104998373,9016357.0,,,,,
19.0,50.872000796859055,4.360104037533636,9016358.0,,,,,
19.0,50.87451,4.35857,9016359.0,,,,,
19.0,50.87621,4.36079,9016360.0,,,,,
20.0,50.906659,4.3132855,9016361.0,,,,,
21.0,50.88755370432157,4.379354531893975,9016362.0,,,,,
21.0,50.89586,4.38856,9016363.0,,,,,
21.0,50.88894,4.37942,9016364.0,,,,,
21.0,50.89394,4.38361,9016365.0,,,,,
21.0,50.89613,4.37889,9016366.0,,,,,
21.0,50.89194,4.38543,9016367.0,,,,,
21.0,50.89128,4.38232,9016368.0,,,,,
21.0,50.89059,4.37635,9016369.0,,,,,
21.0,50.8932,4.38807,9016370.0,,,,,
21.0,50.892430657378064,4.3792276158373955,9016371.0,,,,,
21.0,50.89786294454169,4.387447555812257,9016372.0,,,,,
21.0,50.88904041818558,4.383018576996508,9016373.0,,,,,
21.0,50.896160516066786,4.385037292309335,9016374.0,,,,,
22.0,50.85251663301027,4.34400236802354,9016375.0,,,,,
22.0,50.85562,4.34385,9016376.0,,,,,
22.0,50.8531,4.34513,9016377.0,,,,,
23.0,50.80598233050427,4.414708748434227,9016378.0,,,,,
23.0,50.81058,4.41796,9016379.0,,,,,
23.0,50.8079,4.41484,9016380.0,,,,,
23.0,50.81406,4.41052,9016381.0,,,,,
23.0,50.81328,4.41479,9016382.0,,,,,
23.0,50.81889,4.41902,9016383.0,,,,,
23.0,50.81322,4.4206,9016384.0,,,,,
23.0,50.81255,4.40751,9016385.0,,,,,
23.0,50.82135,4.4186,9016386.0,,,,,
23.0,50.81733,4.41534,9016387.0,,,,,
23.0,50.81637,4.41894,9016388.0,,,,,
23.0,50.816012077,4.4084867431,9016389.0,,,,,
23.0,50.818788102,4.4132431244,9016390.0,,,,,
23.0,50.808542039934196,4.417790164515231,9016391.0,,,,,
23.0,50.81539932984224,4.413687594832277,9016392.0,,,,,
23.0,50.80599856502048,4.415987103697633,9016393.0,,,,,
23.0,50.80919425041804,4.420945884097857,9016394.0,,,,,
24.0,50.89804428441878,4.35157458164459,9016395.0,,,,,
24.0,50.90009,4.35271,9016396.0,,,,,
24.0,50.9022,4.34948,9016397.0,,,,,
